kategori,baslik,link,icerik
eğitim,"""60+ Tazelenme Üniversitesi Projesi""nin 25 öğrencisi oldu",https://www.haberturk.com/60-tazelenme-universitesi-projesinin-25-ogrencisi-oldu-3779360,"Aile ve Sosyal Hizmetler Bakanlığınca 17 üniversitede yaşlı bireylerin aktif, sağlıklı ve üretken bir yaşam sürdürmelerini desteklemek amacıyla yürütülen proje ile 60 yaş ve üzeri bireylerin kişisel gelişim ve öğrenme heyecanının yanı sıra toplumla bağlarının güçlendirilmesi hedefleniyor.""60+ Tazelenme Üniversitesi Projesi"" kapsamında Şırnak Üniversitesine başvuran 11i emekli öğretmen olmak üzere 60 yaş ve üzeri 25 kişi, akademisyenler tarafından verilen eğitimlerden faydalanıyor. Üniversitede, akademisyenler haftanın 1 günü 4 saat boyunca sağlık, tarım ve sosyal alanlara ilişkin eğitim veriyor. Şırnak Üniversitesi Rektörü Prof. Dr. Abdurrahim Alkış, proje ile üniversiteye 60 yaş üstü vatandaşları davet ettiklerini, bu doğrultuda 25 kişinin başvurduğunu söyledi. Bakanlık oluru ile bu projenin Şırnak ayağını yürütmenin sevinci ve mutluluğunu yaşadıklarını belirten Alkış, öğrencilerin derslere rağbet gösterdiğini belirtti. Alkış, şunları kaydetti: ""Aslında ilk başlarda bu kadar bir katılım beklemiyorduk. Biz hedeflediğimizden daha fazlasını bulduk. Lise öğrencisi dersi 45 dakika, lisans öğrencisi 1,5 saat, yüksek lisans öğrencisi 2 saat, doktora öğrencisi de yaklaşık 3 saat ders dinleyebilir. Bizim öğrencilerimizin de zevkle 3 saat dersi dinleyebildiklerini görüyoruz. Bu da bizi oldukça mutlu ediyor. Sağlık, tarım ve sosyal alanlarda öğretim üyelerimiz tarafından çok kıymetli dersler veriliyor. Katılımcıların yarısından fazlası daha önce üniversite okumuş, diğerleri de lise ve ortaokul mezunu. Aynı zamanda biz de onlardan istifade ediyoruz. Onların tecrübeleri genç hocalarımız için çok değerli olabiliyor."""
eğitim,Lise eğitimi kısalıyor mu?,https://www.haberturk.com/lise-egitimi-kisaliyor-mu-3779027,"Türkiye'de 2012 yılından bu yana uygulanan 4+4+4 eğitim sisteminde değişiklik yapılması yönünde bir tartışma başladı. Görüşe ve tartışmaya açılan çalışmaya göre; lise eğitiminin 3 ya da 2 yıla düşürülmesi, böylelikle farklı sektörlerin ihtiyacı olan; teknik eleman/ara eleman sıkıntısının çözülmesi ve daha kaliteli bir üniversite eğitiminin sağlanması amaçlanıyor. Öne çıkan model 4+4+2 sistemi; yani 8 yıllık ilköğretimden sonra iki yıllık teknik lise eğitimiyle sorunun çözülmesi… Milli Eğitim Bakanı Yusuf Tekin, katıldığı bir televizyon programında 12 yıllık zorunlu eğitim meselesiyle ilgili olarak, “Zorunlu eğitim süresi yüksek. Yakında bunun tartışmaya açılacağını ben de tahmin ediyorum, Bu kadar uzun bir süre standart bir eğitime çocukları tabi tutmak doğru olmayabilir” demişti. Hayati derecede önemli bu meseleyle ilgili ben de çalışmanın ve tartışmanın hangi boyutta olduğunu Milli Eğitim Bakanı Yusuf Tekin’e sordum. Bakan Tekin, sorularım üzerine, zorunlu eğitimin 4+4 olabileceğini, bunun üzerine iki yıl teknik mesleki lise eğitimi verilebileceğini belirtirken, mevcut sistemle sektörlerin ara eleman sıkıntısını çözmenin mümkün olmadığını söyledi. Bakan Tekin, ara eleman bulunamadığı gibi kaliteli yükseköğretimin de verilemediğine dikkat çekti."
sanat,Mendelssohn'un Bir Yaz Gecesi Rüyası Türkiye'de ilk kez AKM'de,https://www.haberturk.com/mendelssohn-un-bir-yaz-gecesi-ruyasi-turkiye-de-ilk-kez-akm-de-3793723,"İstanbul Filarmoni Orkestrası, Mendelssohn'un ‘Bir Yaz Gecesi Rüyası’ adlı eserinin Türkiye Prömiyeri 24 Haziran tarihinde AKM Türk Telekom Opera Salonu’nda gerçekleşecek. Etkinlikte, Felix Mendelssohn’un William Shakespeare’in klasik eseri Bir Yaz Gecesi Rüyası için bestelediği tüm sahne müziği Türkiye’de ilk kez eksiksiz olarak seslendirilecek. Avrupa’da Midsummer olarak kutlanan 24 Haziran’ın anlamına uygun olarak seçilen bu özel tarih, doğayla, aşklarla ve düşlerle örülü Shakespeare evrenine davet çıkarıyor. Şef Orçun Orçunsel yönetimindeki İstanbul Filarmoni Orkestrası, Ayşe Büşra Yakar yönetimindeki Rezonans Korosu ve İlke Kodal yönetimindeki dans koreografisi ile aynı sahneyi paylaşacak. ERKAN KOLÇAK KÖSTENDİL REJİSİYLE SAHNEYE TAŞINIYOR Shakespeare’in ölümsüz metni, bu özel gecede yalnızca müzik ve dans değil, tiyatroyla da hayat bulacak. Eserin rejisini ve okuma tiyatrosu yorumunu başarılı oyuncu Erkan Kolçak Köstendil üstlenecek; aynı zamanda sahnede oyunculuğuyla da yer alacak. 1945’ten bu yana Türkiye’de klasik müziğin gelişimine katkı sunan İstanbul Filarmoni Derneği, Reysaş ana sponsorluğunda gerçekleşecek gecede hem geçmişine saygı duruşunda bulunacak hem de sanatseverlere unutulmaz bir deneyim yaşatacak."
sanat,Cuma İş Çıkışı’nda Hande Yener sahnedeydi,https://www.haberturk.com/cuma-is-cikisinda-hande-yener-sahnedeydi-3793721,"İş Sanat’ın Cuma İş Çıkışı konserlerinde 23 Mayıs akşamı unutulmaz bir performans gerçekleşti: Kibele Çeşmesi Heykeli önünde düzenlenen ve 1,5 saat süren konserde Türk pop müziğinin en önemli isimlerinden Hande Yener dinleyicileriyle buluştu. 2000’li yıllardan bu yana elektronik ve dans müziğini harmanlayarak kendine özgü bir tarz yaratan sanatçı, ‘Sebastian’ ve ‘Bodrum’ ile başladığı konserde, ‘Günaydın’, ‘Hata’, ‘Romeo’ ve “Fener Alayı’ gibi hit şarkılarını müzikseverlerin eşliğinde seslendirdi. Renkli repertuvarı ve sahnedeki enerjisiyle tam not alan Yener, dinleyicilere keyif dolu bir akşam yaşattı. GRİPİN 30 MAYIS'TA CUMA İŞ ÇIKIŞI'NDA Haftanın yorgunluğunu müzikle atmak isteyenlerin buluşma noktası Cuma İş Çıkışı konserlerinde 30 Mayıs akşamı, akustik rock sound’u ve nostaljik dokunuşlarıyla fark yaratan Gripin sahnede olacak. 18.30’da DJ performansıyla başlayacak etkinlik, 19.00’da konserle devam edecek. İş Kuleleri Kibele Çeşmesi Heykeli önünde ücretsiz düzenlenen konserler için Biletix’ten rezervasyon yapılması gerekmektedir. Konser programını İş Sanat’ın internet sitesi ve sosyal medya hesaplarından takip edebilirsiniz."
sanat,Haftanın Kitapları,https://www.haberturk.com/haftanin-kitaplari-3792970,"GECE ANA(Kurt Vonnegut)Mezbaha Beş, Kedi Beşiği, Şampiyonların Kahvaltısı, Mavi Sakal gibi güçlü yapıtların, Billy Pilgrim ve Kilgore Trout gibi eşsiz karakterlerin yaratıcısı Kurt Vonnegut, iki kitabıyla Can Yayınları etiketiyle okurla buluşuyor. Vonnegut’un hiciv ve ironi dolu mizahi tarzıyla kaleme aldığı ve İkinci Dünya Savaşı ile savaş sonrası dönemde geçen bir casus hikâyesi olan Gece Ana, ahlak anlayışımıza cüretkâr bir meydan okuma niteliğinde. Kara mizah ustası yazarın, uzun yıllar evine dönememiş, savaşta öldüğü düşünülen Harold Ryan ve ailesini konu edinen oyun türündeki eseri Mutlu Yıllar Wanda June ise kapitalizm, milliyetçilik, erkeklik ve Amerikan kültürü üzerine bir başyapıt. BİR NEHİR DEĞİL(Selva Almada)Ormanlık alanda bir nehirde, sıcak ve boğucu bir hafta sonu, ikisi orta yaşlarında biri genç üç arkadaş balığa çıkmaya karar verir. Geçmişte bu bölgede korkunç bir kaza sonucu en yakın arkadaşlarını kaybetmişlerdir. Buna karşın sevdikleri kıyılarda konaklar, koca bir vatoz tutarlar. Sonrasında ormanı arkalarına alarak kamp yapar, yer içer, vakit öldürürler; ancak ne kaybettikleri arkadaşlarının anısı ne de suçluluk duygusu peşlerini bırakır... Selva Almada’nın Yapı Kredi Yayınları'ndan çıkan ve 2024 Uluslararası Booker finalistleri arasına giren son romanı Bir Nehir Değil, yoksulluk ve imkânsızlıklar, erkeklik, suçluluk duygusu, bastırılamayan arzular ve sıradanlaşan şiddet gibi konuları ele alıyor. Arjantin kırsalında heba olan hayatlarla kanıksanan trajedileri muazzam bir duyarlılık ve keskin bir işçilikle resmediyor. TEPSİDEKİ MELEK(Esra Kahya)Eşyaların lisanını öğrenen bir kız çocuğu geziniyor evin içinde. Annesinin terliklerinden, köşedeki ceviz vitrinden, dantel örtülerden, koltuklardan,halılardan, duvarlardan gelen seslere kulak veriyor… Esra Kahya, İletişim Yayınları'ndan çıkan kitapta, kuşaktan kuşağa kadınları, annelerin kızlarından neler aldığını, çocukluk denen kuyunun insanı nasıl içine çektiğini, aşkın güzel bir şey olduğunu ve sahne gerisinde dönemleri, şehirleri anlatıyor. Tepsideki Melek, inceliklerle örülü bir aile tarihi romanı. Durup durup güldüren deli bir ağlama gibi. POLİTEİA ŞERHİ(Oğuz Haşlakoğlu)VBKY’nin felsefe kitaplığı, Oğuz Haşlakoğlu'nun “Politeia Şerhi”adlı eseriyle genişlemeye devam ediyor. Bu kapsamlı inceleme, yalnızca felsefenin değil, tüm Batı kültür ve düşünce tarihinin başlangıç noktalarından biri sayılan Platon’un, TürkçedeDevletadıyla bilinenPoliteiadiyaloğunu “açma” çabasıyla yola çıkıyor. Yazar, bu zorlu görevi yalnızca metinsel, filolojik ve tarihsel bir değerlendirmeyle sınırlı tutmuyor; aynı zamanda felsefe, bilim, sanat, antropoloji, iktisat ve sosyoloji gibi kültür ve düşüncenin farklı alanlarından bakış açılarıyla Platon’un düşüncesine yeniden yaklaşmayı deniyor. Şârih, Platon’un metnini çözümlemeye çalışırken Aristoteles, Kant, Hegel, Marx, Heidegger, Adorno gibi filozofların yanı sıra; bilim dünyasından Einstein, Bohr, Heisenberg, Gödel; sanat tarihinden Dürer, Cézanne, Mondrian, Picasso, Duchamp ve edebiyattan Blake, Baudelaire, Rimbaud, Tanpınar, Nâzım Hikmet, Oktay Rifat gibi pek çok ismi de düşünsel diyaloğa dahil ediyor. FRANSA VE ALMANYA'DAN ÖNCE: MEROVENJ DÜNYASININ YARATLIŞ VE DÖNÜŞÜMÜ(Patrick J. Geary)Roma İmparatorluğu'nun alacakaranlığından Merovenj Avrupa'sının krallıkları ortaya çıktı ve bunlar da ortaçağ ve modern Avrupa uluslarının temelini oluşturdu. Profesör Patrick J. Geary, Avrupa tarihinin en az anlaşılmış dönemlerinden birini aydınlatmak için güncel arkeolojik ve tarihi bulgulardan yararlanıyor. Bu yenilikçi çalışmada Geary, Merovenj dönemini geç antikçağın ayrılmaz bir parçası olarak sunarken geleneksel Avrupa tarihi anlayışlarını reddediyor. Değişken bir dönemin karmaşık etkileşimlerinin haritasını çıkaran yazar, sadece Merovenj tarihinin değil, aynı zamanda Roma-barbar dünyasının da özgün bir yorumunu ortaya koyuyor. Barbarların Romalılaşmasının ve Romalıların barbarlaşmasının izini sürüyor ve nihayetinde bu halkları birbirinden ayırt edilemez hâle getiriyor. KALORİ SAYMADAN KİLO VER(Pınar Demirkaya)Nemesis Kitap etiketiyle raflarda yerini alanKalori Saymadan Kilo Ver, modern diyet kültürünü sorgulayan, bedenin doğal ritmine kulak veren ve kalıcı sağlık arayışına yepyeni bir bakış sunan bir rehber niteliğinde. Yıllardır bize “az ye, çok hareket et” denilerek sunulan kalori temelli diyetlerin çoğumuzun bedenini olduğu kadar ruhunu da yorduğunu söyleyen Beslenme ve Diyet Uzmanı Pınar Demirkaya, bu kitapta kalori saymadan, aç kalmadan ve kendimizi suçlamadan da sağlıklı kilo vermenin mümkün olduğunu bilimsel veriler ve gerçek danışan hikâyeleriyle anlatıyor. YAZA YOLCULUK(Tomris Uyar)Türk edebiyatının en özgün öykücülerinden bir olan Tomris Uyar’ın Sait Faik Hikâye Armağanı’nı alan eseriYaza Yolculuk,mayıs ayında dördüncü baskısıyla Can Yayınları’ndan çıktı. İç hesaplaşmalarla, iç yolculuklarla dolu bu öykü kitabında Uyar,  bazen bir umut, bazense bir kaçış mevsimi olarak yaza sığınıyor. Basmakalıp değer yargılarını, kişinin kendisi ve yakın çevresiyle ilişkisini gözden geçiren bu öyküler, yaz mevsimi aracılığıyla her yolun insanın kendisine çıktığını imliyor. Tomris Uyar, ilk kez 1986 yılında yayımlananYaza Yolculuk’ta bazen bir umut, bazense bir kaçış mevsimi olarak yaza sığınıyor. ŞEYTAN VE KARANLIK SULAR(Stuart Turton)Yıl 1634 ve dünyanın en büyük dedektifi Samuel Pipps, üzerine atılan bir suçtan dolayı idam edilmek üzere gemiyle Amsterdam’a götürülüyordu. Onunla seyahat eden sadık yaveri Arent Hayes, arkadaşının masum olduğunu kanıtlamaya kararlıydı. Fakat bir dizi gizemli olay mürettebatı ve yolcuları dehşete düşürecekti: Yelkenlerde tuhaf bir sembol belirecek, ölü bir cüzzamlı gemide kol gezecek ve gemideki hayvanlar kurban edilmiş hâlde bulunacaktı. Tüm bunlar yetmezmiş gibi, gölgelerin arasından duyulan bir ses, korkunç bir kehanette bulunarak yolcuları dehşete düşürecekti: “Üç yolcu ölecek.” Bunlardan biri de Samuel’dı. Tüm bu felaketlerin sorumlusu Şeytan olabilir miydi peki? Stuart Turton'un gizem dolu romanı 'Şeytan ve Karanlık Sular' İthaki Yayınları'ndan çıktı. 100 SORUDA GÖBEKLİTEPE(Semra Kosovalı)Günümüzden 12.000 yıl önceye dayanan Göbeklitepe, Mezopotamya bölgesindeki ilk şehirlerden 5000 yıl, Malta Adası’ndaki tapınaklardan 6500 yıl, İngiltere’deki ünlü Stonehenge dikilitaşlarından 7000 yıl, Mısır Piramitleri’nden 7500 yıl daha eskidir. İngiltere’de yapılan bir araştırmada M.Ö. 11.500 yılının gökyüzü haritası çıkarıldı ve bu haritaya göre Göbeklitepe’deki dikilitaşların tıpkı Mısır Piramitleri gibi Orion Takımyıldızı’nı işaret ettiğini gösterdi. Göbeklitepe’de 25 yıl sürdürülen kazılarda 4 tapınma alanı ortaya çıkarıldı fakat hâlâ kazılmayı bekleyen 23 tapınak daha tespit edildi. İlkel sandığımız bu insanların yaklaşık 27 tapınağı bu şekilde nasıl inşa ettiği hâlâ gizemini koruyor. O alanı inşa eden onca insan nerede yaşadı, ne yiyip içti, bunlarla ilgili de buluntular henüz bulunamadı. Ren Kitap'tan çıkan eserde Semra Kosovalı, 100 soruda Göbeklitepe ile ilgili merak edilenleri cevaplıyor. ORTAK HAYAT(Tzvetan Todorov)Ülkemizde daha çok yazınbilimsel çalışmalarıyla tanınan Tzvetan Todorov, ölmeden önce yaptığı bir söyleşisinde kendisini esasen bir düşünce tarihçisi olarak gördüğünü belirtir. Batı felsefe tarihinde uzun zamandır varlığını koruyan, kendine agâh sözcüler, makul sözler ve farklı farklı haklılık zeminleri bulan, yaratan bir fikriyatın, insana dair bir tasavvurun yalnızca izini sürmekle kalmayıp altında yatan tezin dayanak noktalarını hem geçmiş hem çağdaşı düşünürlere atıflarla felsefe, psikanaliz ve edebiyat dolayında gezinerek kökten sorgulayan Ortak Hayat, bu yönüyle yazarın külliyatında önemli bir yere sahiptir. Sel Yayıncılık'tan çıkan kitapta Todorov, bizleri ortak hayata ve birlikte-varoluşa birey-toplum karşıtlığının ötesinden bakmaya çağırıyor."
sanat,'Sultans Of The Opera' konseri AKM'de müzikseverlerle buluştu,https://www.haberturk.com/sultans-of-the-opera-konseri-akm-de-muzikseverlerle-bulustu-3793371,"Devlet Opera ve Balesi (DOB) Genel Müdürlüğü'nün düzenlediği 16. Uluslararası Opera ve Bale Festivali kapsamında Almanya'dan Pera Ensemble, Sultans Of The Opera (Operanın Sultanları) başlıklı konserle müzikseverlerle buluştu. Konserde, müzik yönetmeni ve orkestra şefi Mehmet Cemal Yeşilçay yönetiminde İstanbul Devlet Opera ve Balesi (İDOB) Orkestrası ve Pera Ensemble ile koro şefi Volkan Akkoç yönetiminde İDOB Korosu, Türk ve dünyaca ünlü yabancı konuk solistlere eşlik etti. Şef Yeşilçay, konsere ilişkin yaptığı açıklamada, 1500'li yıllardan 1800'li yılların başına kadar çok fazla Sultan ismini taşıyan operaların bestelendiğini belirterek, ""Bunların arasında Fatih Sultan Mehmet, Selim, Bayezid, Timur ve Süleyman operaları var. Bunların çoğu da kayıptı. Venedik'ten, Vatikan Kütüphanesi'nden, Viyana'dan ve bir sürü yerden son 40 yıldır bu operaları toparladım"" dedi. ""BU MÜZİĞİN OTANTİK ZAMANIN ENSTRÜMANLARIYLA YAPILMASI LAZIM"" Yeşilçay, Almanya hükümetinin desteğiyle bu projeyi daha sonra 30, 40 kişilik bir ekiple yazdıklarını ve kaydettiklerini aktararak, ""Sonradan Bilal Erdoğan'ın yardımıyla proje burada (Türkiye'de) gerçekleşti. 500 adet plak şeklinde albüm yaptık, yayınlandı. 350 sayfalık bir kitap da yayınlandı. İçinde Osmanlıca da var ve bu topraklarda bu projenin ilk konseri bu"" diye konuştu."
sanat,"Görevimiz Tehlike - Son Hesaplaşma sinemada, Timsah Ateşi sahnede! İşte kültür sanat ajandası",https://www.haberturk.com/video/magazin/izle/gorevimiz-tehlike-son-hesaplasma-sinemada-timsah-atesi-sahnede-iste-kultur-sanat-ajandasi/883066,"Bu hafta vizyona giren filmler arasında Görevimiz Tehlike: Son Hesaplaşma öne çıkıyor. Serinin 8. ve son filminde Ethan Hunt, dünya için büyük tehlike oluşturan yapay zeka 'The Entity'i (Varlık) durdurmaya çalışıyor. Animasyon filmi Lilo & Stitch, yalnız bir Hawaiili kız ve parçalanmış ailesini onarmaya yardım eden kaçak bir uzaylının komik ve dokunaklı hikayesini ekranlara taşıyor. Korku filmi seçenekleri arasında Kabala ve Kefenler öne çıkıyor. Başrollerini Funda Eryiğit ve Hazar Ergüçlü ve Hidayet Erdinç’in paylaştığı Timsah Ateşi, zıt kutuplarda yaşayan iki kız kardeşin babalarıyla olan çalkantılı hikayesini konu alıyor.  Akustik indie pop’un öncü grubu Kings of Convenience, 28 Mayıs 2025 gecesi KüçükÇiftlik Park’ta sahneye çıkıyor. Harbiye’de ise Balkan gecesi var! Barcelona Gipsy Balkan Orchestra ve Candan Erçetin, unutulmaz bir performans için ilk kez aynı sahnede buluşuyor! Cumhuriyet döneminin önde gelen fotoğraf sanatçılarından Faik Şenol’un İstanbul’a dair arşivinden seçilen eserler, Faik Şenol: Şehrin Hafızası sergisiyle Taksim Sanat’ta sanatseverlerle buluşacak. Botanik illüstrasyon aracılığıyla Anadolu’daki bitki çeşitliliğini görünür kılmayı amaçlayan Anadolu’nun Bitki Mirası sergisi Salt Beyoğlu’ndaki Mutfak alanında görülebilecek. Haftanın kültür sanat ajandasını Haberturk.com Yazı İşleri Koordinatörü Kadir Kaymakçı, Bilge Tunçer’e değerlendirdi."
sanat,Canım İstanbul sergisi Cumhurbaşkanı Erdoğan’ın katılımıyla açılıyor,https://www.haberturk.com/canim-istanbul-sergisi-cumhurbaskani-erdoganin-katilimiyla-aciliyor-3793151,"Necip Fazıl Kısakürek Kültür ve Araştırma Vakfı tarafından hayata geçirilen ve her yıl büyük ilgi gören Bir Şiir Bir Hayat sergi serisinin dördüncüsü olan Canım İstanbul sergisi, 24 Mayıs Cumartesi günü Atatürk Kültür Merkezi’nde (AKM) Cumhurbaşkanı Recep Tayyip Erdoğan’ın katılımıyla açılıyor. ŞİİR, ŞEHİR VE ZAMAN ARASINDA BİR YOLCULUK Bu yılki sergi, Necip Fazıl Kısakürek’in Canım İstanbul şiiri üzerinden, İstanbul’un geçmişi, bugünü ve değişmeyen ruhunu nostaljik bir İstanbul tramvayı eşliğinde dijital bir yolculukla anlatıyor. Dijital enstalasyonlarla zenginleştirilen deneyim, ziyaretçileri şiirsel bir atmosferde İstanbul’un siluetine ve derinliklerine götürüyor. YAPAY ZEKA İLE NECİP FAZIL İLE BİREBİR SOHBET Bir ilk olarak, sergide ziyaretçilere yapay zeka destekli interaktif bir sistem aracılığıyla Necip Fazıl Kısakürek ile birebir sohbet etme fırsatı sunuluyor. Bu teknoloji sayesinde Necip Fazıl Kısakürek’e doğrudan sorular yöneltmek ve onun düşünce dünyasına temas etmek mümkün hale geliyor."
sanat,İş Sanat’tan çocuklara tablolar eşliğinde bir İstanbul gezisi: Çok Severim,https://www.haberturk.com/is-sanattan-cocuklara-tablolar-esliginde-bir-istanbul-gezisi-cok-severim-3793147,"İş Sanat, rengârenk ve eğlenceli kitaplarıyla sanatın büyülü dünyasını çocuklarla buluşturuyor. Bu özel çalışmalara, çocuk kitapları editörü Burcu Ural Kopan’ın kaleme aldığı ve Gözde Eyce’nin resimlediği Çok Severim isimli kitap da eklendi. Türkiye İş Bankası Sanat Eserleri Koleksiyonu’ndan seçilen tablolarla zenginleştirilen bu eser, minik okurları İstanbul’un renkli dünyasında keyifli bir keşif yolculuğuna çıkarıyor. Çok Severim, minik sanatseverleri kentin cıvıl cıvıl sokaklarında, martılar eşliğinde vapur seyahatlerinde, Boğaz’ın büyüleyici manzaralarında ve denizde süzülen kayıkların arasında bir gezintiye davet ediyor. Şeker Ahmed Paşa, Zeki Faik İzer, Fausto Zonaro ve Sami Yetik gibi sanatçıların Türkiye İş Bankası Resim Heykel Müzesi’nde sergilenen eserleri eşliğinde eğlenceli bir rehberlik sunan bu kitap için Burcu Ural Kopan, “Çocuklar, dünyanın en masalsı ve renkli kenti İstanbul’un farklı dönemlerini, bugünkü haliyle karşılaştıracaklar” diyor. Beyoğlu’nun kalbindeki Türkiye İş Bankası Resim Heykel Müzesi, çocukların sanatla kurdukları ilişkiyi ücretsiz atölyeler, rehberli geziler ve özel kitaplarla zenginleştiriyor. İstanbul’un kültürel dokusunu miniklerle buluşturan Çok Severim kitabı da çocuklara hem sanatı hem de kenti sevdiriyor."
sanat,28. Uçan Süpürge Uluslararası Kadın Filmleri Festivali'ne geri sayım,https://www.haberturk.com/28-ucan-supurge-uluslararasi-kadin-filmleri-festivali-ne-geri-sayim-3792883,"Uçan Süpürge Vakfı'nın düzenlediği,HabertürkveBloomberg HT'nin medya sponsorluğunda gerçekleşen28. Uçan Süpürge Uluslararası Kadın Filmleri Festivali, izleyicilerini dünyayı kadınların gözünden görmeye, onların sesine ve hikayelerine tanıklık etmeye davet ediyor. Bu yıl“Benzersiz Kadınlar, Benzersiz Hikayeler”sloganıyla yola çıkan festival, 27 Mayıs akşamıAnkara Devlet Opera ve Balesi’nde görkemli bir açılışla başlayacak. 28 Mayıs - 4 Hazirantarihleri arasında Ankara’da Kült Kavaklıdere Sineması ve Etimesgut Belediyesi 100. Yıl Cumhuriyet Kültür Merkezi’nde düzenlenecek olan festivalde, 29 ülkeden 44 filmi izleyiciyle buluşturarak, sinema salonlarını kadınların hikâyeleriyle doldurmaya hazırlanıyor. 27 Mayıs akşamı Ankara Devlet Opera ve Balesi salonunda gerçekleşecek açılış gecesinin sunuculuğunu ünlü oyuncularŞenay GürlerveYetkin Dikincilerüstlenecek. Açılış gecesinde festivalin Onur, Bilge Olgaç Başarı ve Genç Cadı ödülleri sahiplerine takdim edilecek."
sanat,BlackBox’ta Refika Birgül ile lezzetli bir sohbet,https://www.haberturk.com/blackboxta-refika-birgul-ile-lezzetli-bir-sohbet-3792817,"Yeme-içme kültürü ve gastronomi üzerine keyifli sohbetlere ev sahipliği yapan BlackBox, Türkiye’nin önde gelen yemek yazarlarından ve şeflerinden Refika Birgül’ü ağırlıyor. Birgül, yakın zamanda okuyucularla buluşan Türk Mutfağı Teknikleri-1: Miras adlı kitabın hazırlık sürecini, 29 Mayıs Perşembe günü 14.00’te katılımcılarla paylaşacak. Dokuz yıllık kapsamlı bir araştırmanın ürünü olan bu çalışma, Türk mutfağını tarifler veya tarihsel anlatılar yerine, ilk kez teknikler üzerinden ele alarak fark yaratıyor. Birgül’ün Burak Arpak ve ekibiyle birlikte hazırladığı Miras, mutfağımızın uluslararası arenada hak ettiği yeri alması için geleneksel yöntemleri bilimsel bir yaklaşımla inceliyor: “Kültürümüzü anlatmak için yemekten daha iyi bir yöntem düşünemiyorum,” diyen Birgül bu kitapta, yemek yapmanın temel prensiplerini 1500’e yakın fotoğraf eşliğinde aktarıyor. Türk mutfağının zenginliğiyle tanışmak isteyenleri 29 Mayıs Perşembe günü Türkiye İş Bankası Resim Heykel Müzesi’ne bekliyoruz. Refika Birgül’ün BlackBox’taki konuşmasının ardından, müzenin “Tat ve Sanat: Lezzetli Resimler” isimli sergisini de ziyaret edebilir, mutfak kültürümüzün sanatla kesişen lezzetli detaylarını keşfedebilirsiniz."
sanat,Uluslararası Bodrum Caz Festivali başlıyor,https://www.haberturk.com/uluslararasi-bodrum-caz-festivali-basliyor-3792808,"Kültür ve Turizm Bakanlığı'ndan yapılan açıklamaya göre, bu yıl Cazın Renkleri temasıyla gerçekleştirilecek Uluslararası Bodrum Caz Festivali, Bodrum'un farklı noktalarında 13 gün boyunca caz müziğinin çeşitli türlerini sanatseverlerle buluşturacak. Program, şiirlerden bestelenen eserlerin seslendirileceği tematik konserlerden doğaçlama projelere uzanan etkinliklerle, Bodrum'un kültür ve sanat yaşamına katkı sunmayı amaçlıyor. Festival, 2 Haziran'da Bodrium Hotel ve Spa'da düzenlenecek açılışla başlayacak. İlgen Küçükseller Caz Dörtlüsü'nün sahne alacağı açılışta, destek veren kurumlara teşekkür plaketleri takdim edilecek. Etkinlikler, Dibeklihan Kültür ve Sanat Köyü, The Marmara Bodrum, Midtown AVM, Mor Salkım Bağları, Momo Beach ve Laguna Lounge gibi farklı mekanlarda gerçekleştirilecek. FESTİVALDE SERGİLER, SÖYLEŞİLER VE KÜLTÜRLERARASI PROJELER DE YER ALACAK Konserlerin yanı sıra söyleşiler, sergiler, ödül törenleri ve kültürlerarası projelerin de yer alacağı festivalde, Muğla Sıtkı Koçman Üniversitesi Güzel Sanatlar Fakültesi Grafik Bölümü'nün katkısıyla düzenlenen tasarım yarışması sergisinde dereceye giren öğrencilere ödül verilecek."
sanat,Timsah Ateşi sezonun son oyunu ile Leyla Gencer Opera ve Sanat Merkezi’nde,https://www.haberturk.com/timsah-atesi-sezonun-son-oyunu-ile-leyla-gencer-opera-ve-sanat-merkezinde-3792765,"Meghan Tyler’ın kaleme aldığı, 2019 yılında Edinburgh Fringe Tiyatro Festivali’nde En İyi Tiyatro ödülüne layık görülen ve The Guardian tarafından Feminist Tarantino olarak tanımlanan Timsah Ateşi, sürreal ve grotesk öğeleriyle dikkat çeken, temposu hiç düşmeyen bir kara-komedi olarak sahneleniyor. Yönetmenliğini Mehmet Ergen’in üstlendiği oyun, dört sezondur ilgiyle izleniyor. Funda Eryiğit, oyunda Alannah karakterine hayat verirken, Hazar Ergüçlü ise Fianna karakterinde güçlü bir performans sergiliyor. İkilinin etkileyici sahne performanslarına, babaları Peter Devlin karakteriyle usta oyuncu Hidayet Erdinç eşlik ediyor. Sinema ve televizyondaki başarılarıyla adından söz ettiren Eryiğit ve Ergüçlü, Timsah Ateşi ile tiyatro sahnesinde de unutulmaz bir iz bırakıyor. Kara-komediyi dramatik bir derinlikle harmanlayan oyun, dört sezondur izleyicilere çok yönlü ve etkileyici bir deneyim sunuyor. Timsah Ateşi sezonun bu son gösterimiyle, 27 Mayıs Salı günü Leyla Gencer Opera ve Sanat Merkezi’nde tiyatroseverlerle buluşmaya hazırlanıyor. Oyunun biletlerine ise Biletix, Passo, Biletinial ve Bubilet’den ulaşılabiliyor. KÜNYE"
